#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
837879	2703401	6222	971434	112136	HHV1gp089	DADB-159G18.1	US3	RPS18	-	D6S218E|HKE3|KE-3|KE3|S18	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P62269	-	NP_072045	-	-	-	-	-	-
837880	2703401	7203	971434	113054	HHV1gp089	RP11-443G18.6	US3	CCT3	-	CCT-gamma|CCTG|PIG48|TCP-1-gamma|TRIC5	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P49368	B3KX11|Q59H77	NP_005989|NP_001008800	-	-	-	-	-	-
837881	2703401	10575	971434	115826	HHV1gp089	-	US3	CCT4	-	CCT-DELTA|Cctd|SRB	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P50991	-	NP_006421|NP_001243650	-	-	-	-	-	-
837882	2703401	292	971434	106789	HHV1gp089	-	US3	SLC25A5	-	2F1|AAC2|ANT2|T2|T3	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P05141	Q6NVC0	NP_001143	-	-	-	-	-	-
837883	2703401	293	971434	106790	HHV1gp089	RP11-261P4.6	US3	SLC25A6	-	2|3|AAC3|ANT|ANT 2|ANT 3|ANT3|ANT3Y	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P12236	Q6I9V5	NP_001627	-	-	-	-	-	-
837884	2703401	1915	971434	108237	HHV1gp089	RP11-505P4.2	US3	EEF1A1	-	CCS-3|CCS3|EE1A1|EEF-1|EEF1A|EF-Tu|EF1A|GRAF-1EF|HNGC:16303|LENG7|PTI1|eEF1A-1	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P68104	Q6IPS9	NP_001393	-	-	-	-	-	-
837885	2703401	1917	971434	108238	HHV1gp089	-	US3	EEF1A2	-	EEF1AL|EF-1-alpha-2|EF1A|HS1|STN|STNL	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	Q05639	-	NP_001949	-	-	-	-	-	-
837886	2703401	158078	971434	127646	HHV1gp089	-	US3	EEF1A1P5	-	EEF1AL3	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	-	-	-	-	-	-	-	-	-
837887	2703401	10694	971434	115933	HHV1gp089	-	US3	CCT8	-	C21orf112|Cctq|D21S246|PRED71	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P50990	Q7Z759	NP_001269838|NP_006576|NP_001269836|NP_001269837	-	-	-	-	-	-
837888	2703401	6188	971434	112102	HHV1gp089	OK/SW-cl.26	US3	RPS3	-	S3	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P23396	-	NP_001247435|NP_001247436|NP_000996|NP_001243731	-	-	-	-	-	-
837889	2703401	11100	971434	116281	HHV1gp089	-	US3	HNRNPUL1	-	E1B-AP5|E1BAP5|HNRPUL1	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	Q9BUJ2	B7Z4B8|A0A024R0J9	NP_001308137|NP_008971|NP_001287945|NP_001308140|NP_653333	-	-	-	-	-	-
837890	2703401	653583	971434	575902	HHV1gp089	hCG_1995673	US3	PHLDB3	-	-	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	Q6NSJ2	Q96HZ0	NP_942147	-	-	-	-	-	-
837891	2703401	10576	971434	115827	HHV1gp089	-	US3	CCT2	-	99D8.1|CCT-beta|CCTB|HEL-S-100n|PRO1633|TCP-1-beta	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P78371	V9HW96	NP_001185771|NP_006422	-	-	-	-	-	-
837892	2703401	3959	971434	110150	HHV1gp089	-	US3	LGALS3BP	-	90K|BTBD17B|CyCAP|M2BP|MAC-2-BP|TANGO10B|gp90	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	Q08380	-	NP_005558	-	-	-	-	-	-
837893	2703401	908	971434	107346	HHV1gp089	-	US3	CCT6A	-	CCT-zeta|CCT-zeta-1|CCT6|Cctz|HTR3|MoDP-2|TCP-1-zeta|TCP20|TCPZ|TTCP20	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P40227	A0A024RDL1	NP_001753|NP_001009186	-	-	-	-	-	-
837894	2703401	52	971434	106568	HHV1gp089	-	US3	ACP1	-	HAAP	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P24666	Q59EH3	NP_001035739|NP_009030|NP_004291	-	-	-	-	-	-
837895	2703401	10549	971434	115800	HHV1gp089	-	US3	PRDX4	-	AOE37-2|AOE372|HEL-S-97n|PRX-4	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	Q13162	V9HW63	NP_006397	-	-	-	-	-	-
837896	2703401	5052	971434	111089	HHV1gp089	RP11-291L19.4	US3	PRDX1	-	MSP23|NKEF-A|NKEFA|PAG|PAGA|PAGB|PRX1|PRXI|TDPX2	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	Q06830	-	NP_002565|NP_859048|NP_001189360|NP_859047	-	-	-	-	-	-
837897	2703401	6217	971434	112131	HHV1gp089	-	US3	RPS16	-	S16	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P62249	Q6IPX4	NP_001011|NP_001308040	-	-	-	-	-	-
837898	2703401	23345	971434	116928	HHV1gp089	RP1-130E4.2	US3	SYNE1	-	8B|ARCA1|C6orf98|CPG2|EDMD4|MYNE1|Nesp1|SCAR8|dJ45H2.2	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	Q8NF91	-	NP_149062|NP_892006	-	-	-	-	-	-
837899	2703401	3187	971434	109428	HHV1gp089	-	US3	HNRNPH1	-	HNRPH|HNRPH1|hnRNPH	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P31943	E9PCY7|G8JLB6	NP_005511|NP_001244222	-	-	-	-	-	-
837900	2703401	3188	971434	109429	HHV1gp089	-	US3	HNRNPH2	-	FTP3|HNRPH|HNRPH2|hnRNPH	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P55795	-	NP_001027565|NP_062543	-	-	-	-	-	-
837901	2703401	10005	971434	115323	HHV1gp089	RP3-337O18.2	US3	ACOT8	-	HNAACTE|PTE-1|PTE-2|PTE1|PTE2|hACTE-III|hTE	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	O14734	-	NP_005460	-	-	-	-	-	-
837902	2703395	6139	971431	112059	HHV1gp001	-	RL1	RPL17	-	L17|PD-1|RPL23	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P18621	A0A024R261	NP_001030178|NP_001186269|NP_001186270|NP_001186271|NP_001186272|NP_001186273|NP_001186274|NP_000976	-	-	-	-	-	-
837903	2703395	59	971431	106574	HHV1gp001	GIG46	RL1	ACTA2	-	AAT6|ACTSA|MYMY5	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P62736	D2JYH4	NP_001307784|NP_001604|NP_001135417	-	-	-	-	-	-
837904	2703395	72	971431	106587	HHV1gp001	-	RL1	ACTG2	-	ACT|ACTA3|ACTE|ACTL3|ACTSG|VSCM	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P63267	-	NP_001606|NP_001186822	-	-	-	-	-	-
837905	2703395	203068	971431	128444	HHV1gp001	DAAP-285E11.4	RL1	TUBB	-	CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P07437	Q5ST81|B4DY90|B4DQN9|B4DMJ5|Q5SU16	NP_001280145|NP_001280144|NP_821133|NP_001280141|NP_001280143|NP_001280142	-	-	-	-	-	-
837906	2703395	8359	971431	113955	HHV1gp001	-	RL1	HIST1H4A	-	H4FA	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P62805	B2R4R0	NP_003529	-	-	-	-	-	-
837907	2703395	6232	971431	112146	HHV1gp001	RP11-422P24.3	RL1	RPS27	-	MPS-1|MPS1|S27	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P42677	-	NP_001021	-	-	-	-	-	-
837908	2703395	51065	971431	119256	HHV1gp001	-	RL1	RPS27L	-	-	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	Q71UM5	-	NP_057004	-	-	-	-	-	-
837909	2703395	7846	971431	113603	HHV1gp001	-	RL1	TUBA1A	-	B-ALPHA-1|LIS3|TUBA3	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	Q71U36	-	NP_001257329|NP_001257328|NP_006000	-	-	-	-	-	-
837910	2703395	84790	971431	124259	HHV1gp001	-	RL1	TUBA1C	-	TUBA6|bcm948	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	Q9BQE3	F5H5D3	NP_001290045|NP_001290044|NP_001290046|NP_116093|NP_001290043	-	-	-	-	-	-
837911	2703395	4744	971431	110819	HHV1gp001	-	RL1	NEFH	-	NFH	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P12036	-	NP_066554	-	-	-	-	-	-
837912	2703395	6222	971431	112136	HHV1gp001	DADB-159G18.1	RL1	RPS18	-	D6S218E|HKE3|KE-3|KE3|S18	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P62269	-	NP_072045	-	-	-	-	-	-
837913	2703395	9349	971431	114752	HHV1gp001	-	RL1	RPL23	-	L23|rpL17	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P36313	B9VQC6	NP_044600	P62829	A0A024R1Q8	NP_000969	-	-	-	-	-	-
887337	2703413	7531	971441	113363	HHV1gp068	-	UL46	YWHAE	-	14-3-3E|HEL2|KCIP-1|MDCR|MDS	Affinity Capture-Western	physical	Lin AE (2013)	PUBMED:23938468	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10230	G8HBG0	NP_044648	P62258	V9HW98	NP_006752	-	-	-	-	-	-
887338	2703413	10971	971441	116168	HHV1gp068	-	UL46	YWHAQ	-	14-3-3|1C5|HS1	Affinity Capture-Western	physical	Lin AE (2013)	PUBMED:23938468	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10230	G8HBG0	NP_044648	P27348	-	NP_006817	-	-	-	-	-	-
887339	2703413	7533	971441	113365	HHV1gp068	LL22NC03-44A4.1	UL46	YWHAH	-	YWHA1	Affinity Capture-Western	physical	Lin AE (2013)	PUBMED:23938468	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10230	G8HBG0	NP_044648	Q04917	A0A024R1K7|Q9H4N8	NP_003396	-	-	-	-	-	-
887340	2703413	7529	971441	113361	HHV1gp068	RP1-148E22.1	UL46	YWHAB	-	GW128|HEL-S-1|HS1|KCIP-1|YWHAA	Affinity Capture-Western	physical	Lin AE (2013)	PUBMED:23938468	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10230	G8HBG0	NP_044648	P31946	V9HWD6	NP_647539|NP_003395	-	-	-	-	-	-
887341	2703413	7532	971441	113364	HHV1gp068	-	UL46	YWHAG	-	14-3-3GAMMA|PPP1R170	Affinity Capture-Western	physical	Lin AE (2013)	PUBMED:23938468	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10230	G8HBG0	NP_044648	P61981	-	NP_036611	-	-	-	-	-	-
887342	2703390	2703413	971427	971441	HHV1gp082	HHV1gp068	RL2	UL46	-	-	Affinity Capture-Western	physical	Lin AE (2013)	PUBMED:23938468	10298	Human Herpesvirus 1	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	P10230	G8HBG0	NP_044648	-	-	-	-	-	-
904772	2703390	5970	971427	111902	HHV1gp082	-	RL2	RELA	-	NFKB3|p65	Affinity Capture-Western	physical	Zhang J (2013)	PUBMED:24067962	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	Q04206	A0A087X0W8	NP_001230914|NP_068810|NP_001230913|NP_001138610	-	-	-	-	-	-
904773	2703390	4790	971427	110857	HHV1gp082	-	RL2	NFKB1	-	EBP-1|KBF1|NF-kB1|NF-kappa-B|NF-kappaB|NFKB-p105|NFKB-p50|NFkappaB|p105|p50	Affinity Capture-Western	physical	Zhang J (2013)	PUBMED:24067962	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	P19838	A0A024RDJ4	NP_001158884|NP_003989|NP_001306155	-	-	-	-	-	-
904777	5970	2703390	111902	971427	-	HHV1gp082	RELA	RL2	NFKB3|p65	-	Affinity Capture-Western	physical	Zhang J (2013)	PUBMED:24067962	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	Q04206	A0A087X0W8	NP_001230914|NP_068810|NP_001230913|NP_001138610	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
904778	4790	2703390	110857	971427	-	HHV1gp082	NFKB1	RL2	EBP-1|KBF1|NF-kB1|NF-kappa-B|NF-kappaB|NFKB-p105|NFKB-p50|NFkappaB|p105|p50	-	Affinity Capture-Western	physical	Zhang J (2013)	PUBMED:24067962	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P19838	A0A024RDJ4	NP_001158884|NP_003989|NP_001306155	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
1059709	2703435	29997	971458	119021	HHV1gp085	-	US1	GLTSCR2	-	PICT-1|PICT1	Two-hybrid	physical	Bruni R (1999)	PUBMED:10196275	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04485	D3YPC5	NP_044663	Q9NZM5	-	NP_056525	-	-	-	-	-	-
1059710	2703389	29997	971426	119021	HHV1gp002	-	RL2	GLTSCR2	-	PICT-1|PICT1	Two-hybrid	physical	Bruni R (1999)	PUBMED:10196275	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044601	Q9NZM5	-	NP_056525	-	-	-	-	-	-
1059711	2703389	10445	971426	115710	HHV1gp002	-	RL2	MCRS1	-	ICP22BP|INO80Q|MCRS2|MSP58|P78	Affinity Capture-Western	physical	Bruni R (1999)	PUBMED:10196275	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044601	Q96EZ8	A0A024R134	NP_006328|NP_001265270|NP_001012300	-	-	-	-	-	-
1059712	2703389	29997	971426	119021	HHV1gp002	-	RL2	GLTSCR2	-	PICT-1|PICT1	Affinity Capture-Western	physical	Bruni R (1999)	PUBMED:10196275	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044601	Q9NZM5	-	NP_056525	-	-	-	-	-	-
1059713	2703435	29997	971458	119021	HHV1gp085	-	US1	GLTSCR2	-	PICT-1|PICT1	Affinity Capture-Western	physical	Bruni R (1999)	PUBMED:10196275	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04485	D3YPC5	NP_044663	Q9NZM5	-	NP_056525	-	-	-	-	-	-
1059714	2703435	10445	971458	115710	HHV1gp085	-	US1	MCRS1	-	ICP22BP|INO80Q|MCRS2|MSP58|P78	Affinity Capture-Western	physical	Bruni R (1999)	PUBMED:10196275	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04485	D3YPC5	NP_044663	Q96EZ8	A0A024R134	NP_006328|NP_001265270|NP_001012300	-	-	-	-	-	-
1059715	2703435	29997	971458	119021	HHV1gp085	-	US1	GLTSCR2	-	PICT-1|PICT1	Co-localization	physical	Bruni R (1999)	PUBMED:10196275	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04485	D3YPC5	NP_044663	Q9NZM5	-	NP_056525	-	-	-	-	-	-
1065693	2703390	7341	971427	113188	HHV1gp082	OK/SW-cl.43	RL2	SUMO1	-	DAP1|GMP1|OFC10|PIC1|SENP2|SMT3|SMT3C|SMT3H3|UBL1	Reconstituted Complex	physical	Everett RD (2014)	PUBMED:24352468	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P08393	G8HBH2	NP_044660	P63165	A0A024R3Z2	NP_001005782|NP_001005781|NP_003343	-	-	-	-	-	-
1101335	2703357	4738	971402	110815	HHV1gp054	-	UL36	NEDD8	-	NEDD-8	Reconstituted Complex	physical	Gastaldello S (2010)	PUBMED:20190741	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	#LPPI|Figure 8|Interaction between UL36 and ubiquitin or NEDD8 was read out by chemical reaction|Likely protein-protein interaction	-	BIOGRID	P10220	-	NP_044638	Q15843	-	NP_006147	-	-	-	-	-	-
1101336	2703357	7316	971402	113164	HHV1gp054	-	UL36	UBC	-	HMG20	Reconstituted Complex	physical	Gastaldello S (2010)	PUBMED:20190741	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	#LPPI|Figure 8|Interaction between UL36 and ubiquitin or NEDD8 was read out by chemical reaction|Likely protein-protein interaction	-	BIOGRID	P10220	-	NP_044638	P0CG48	-	NP_066289	-	-	-	-	-	-
1415742	3428	2703350	109654	971397	-	HHV1gp048	IFI16	UL31	IFNGIP1|PYHIN2	-	Affinity Capture-MS	physical	Diner BA (2015)	PUBMED:25693804	9606	Homo sapiens	10298	Human Herpesvirus 1	High Throughput	-	-	-	-	BIOGRID	Q16666	-	NP_001193496|NP_005522	P10215	Q25BX0	NP_044633	-	-	-	-	-	-
