#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
2652506	43740578	387	4383856	106880	GU280_gp01_nsp7	-	nsp7	RHOA	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	ARH12|ARHA|RHO12|RHOH12	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.829029399	-	Average Spectral Counts: 2|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.829029399|SAINTexpress BFDR: 0.05	-	BIOGRID	P0DTD1	-	YP_009725303	P61586	Q9BVT0|A0A024R324	NP_001300872|NP_001300873|NP_001300870|NP_001655|NP_001300876|NP_001300874|NP_001300875	-	-	-	-	-	-
2652507	43740578	5861	4383856	111799	GU280_gp01_nsp7	-	nsp7	RAB1A	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	RAB1|YPT1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.935289593	-	Average Spectral Counts: 4|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.935289593|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	P62820	B7Z8M7|Q5U0I6	NP_004152|NP_056358	-	-	-	-	-	-
2652508	43740578	2782	4383856	109044	GU280_gp01_nsp7	RP1-283E3.7	nsp7	GNB1	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	-	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.839532136	-	Average Spectral Counts: 2.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.839532136|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	P62873	A0A024R056|B3KVK2	NP_002065|NP_001269468|NP_001269467	-	-	-	-	-	-
2652509	43740578	2787	4383856	109049	GU280_gp01_nsp7	-	nsp7	GNG5	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	-	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.817631566	-	Average Spectral Counts: 2|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.817631566|SAINTexpress BFDR: 0.05	-	BIOGRID	P0DTD1	-	YP_009725303	P63218	-	NP_005265	-	-	-	-	-	-
2652510	43740578	10960	4383856	116159	GU280_gp01_nsp7	-	nsp7	LMAN2	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	C5orf8|GP36B|VIP36	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.725773983	-	Average Spectral Counts: 7|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.725773983|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q12907	-	NP_006807	-	-	-	-	-	-
2652511	43740578	7841	4383856	113599	GU280_gp01_nsp7	-	nsp7	MOGS	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	CDG2B|CWH41|DER7|GCS1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.782330987	-	Average Spectral Counts: 27.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.782330987|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q13724	Q58F09	NP_006293|NP_001139630	-	-	-	-	-	-
2652512	43740578	26092	4383856	117543	GU280_gp01_nsp7	RP11-533E19.1	nsp7	TOR1AIP1	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	LAP1|LAP1B	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.74516805	-	Average Spectral Counts: 2|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.74516805|SAINTexpress BFDR: 0.05	-	BIOGRID	P0DTD1	-	YP_009725303	Q5JTV8	-	NP_056417|NP_001254507	-	-	-	-	-	-
2652513	43740578	64757	4383856	122271	GU280_gp01_nsp7	RP11-295M18.1	nsp7	MARC1	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	MOSC1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.939721024	-	Average Spectral Counts: 6.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.939721024|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q5VT66	-	NP_073583	-	-	-	-	-	-
2652514	43740578	169714	4383856	127987	GU280_gp01_nsp7	RP11-83N9.4	nsp7	QSOX2	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	QSCN6L1|SOXN	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.794325146	-	Average Spectral Counts: 4.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.794325146|SAINTexpress BFDR: 0.03	-	BIOGRID	P0DTD1	-	YP_009725303	Q6ZRP7	-	NP_859052	-	-	-	-	-	-
2652515	43740578	9653	4383856	115011	GU280_gp01_nsp7	-	nsp7	HS2ST1	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	dJ604K5.2	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.706466834	-	Average Spectral Counts: 5|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.706466834|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q7LGA3	-	NP_001127964|NP_036394	-	-	-	-	-	-
2652516	43740578	91942	4383856	124893	GU280_gp01_nsp7	-	nsp7	NDUFAF2	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	B17.2L|MMTN|NDUFA12L|mimitin	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.981444858	-	Average Spectral Counts: 3|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.981444858|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q8N183	-	NP_777549	-	-	-	-	-	-
2652517	43740578	51097	4383856	119286	GU280_gp01_nsp7	CGI-49	nsp7	SCCPDH	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	NET11	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.978675119	-	Average Spectral Counts: 2.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.978675119|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q8NBX0	-	NP_057086	-	-	-	-	-	-
2652518	43740578	949	4383856	107387	GU280_gp01_nsp7	-	nsp7	SCARB1	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	CD36L1|CLA-1|CLA1|HDLQTL6|SR-BI|SRB1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.854406247	-	Average Spectral Counts: 2.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.854406247|SAINTexpress BFDR: 0.03	-	BIOGRID	P0DTD1	-	YP_009725303	Q8WTV0	A0A024RBS4	NP_001076428|NP_005496	-	-	-	-	-	-
2652519	43740578	57106	4383856	121372	GU280_gp01_nsp7	-	nsp7	NAT14	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	KLP1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.720285746	-	Average Spectral Counts: 4.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.720285746|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q8WUY8	-	NP_065111	-	-	-	-	-	-
2652520	43740578	79877	4383856	122965	GU280_gp01_nsp7	-	nsp7	DCAKD	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	-	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.862452335	-	Average Spectral Counts: 9|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.862452335|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q8WVC6	-	NP_001275584|NP_079095|NP_001122103|NP_001275583|NP_001308255	-	-	-	-	-	-
2652521	43740578	26355	4383856	117691	GU280_gp01_nsp7	DC16	nsp7	FAM162A	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	C3orf28|E2IG5|HGTD-P	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.748773582	-	Average Spectral Counts: 11|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.748773582|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q96A26	Q9H2P1	NP_055182	-	-	-	-	-	-
2652522	43740578	131118	4383856	126272	GU280_gp01_nsp7	-	nsp7	DNAJC19	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	PAM18|TIM14|TIMM14	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.981450126	-	Average Spectral Counts: 3|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.981450126|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q96DA6	-	NP_001177162|NP_660304	-	-	-	-	-	-
2652523	43740578	55829	4383856	120934	GU280_gp01_nsp7	AD-015	nsp7	VIMP	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	ADO15|SBBI8|SELS|SEPS1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.701764404	-	Average Spectral Counts: 3.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.701764404|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q9BQE4	Q6GYA4	NP_982298|NP_060915	-	-	-	-	-	-
2652524	43740578	80142	4383856	123135	GU280_gp01_nsp7	RP11-395P17.2	nsp7	PTGES2	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	C9orf15|GBF-1|GBF1|PGES2|mPGES-2	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.764538331	-	Average Spectral Counts: 6|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.764538331|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725303	Q9H7Z7	A6NHH0|B3KPZ2|B4DWP1	NP_945176|NP_001243264|NP_079348	-	-	-	-	-	-
2652525	43740578	22931	4383856	116591	GU280_gp01_nsp7	RP11-148B2.1	nsp7	RAB18	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_WCPV	RAB18LI1|WARBM3	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.756605088	-	Average Spectral Counts: 2|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.756605088|SAINTexpress BFDR: 0.05	-	BIOGRID	P0DTD1	-	YP_009725303	Q9NP72	A0A087X163|B7Z5V3|B7Z4P9	NP_067075|NP_001243340|NP_001243341|NP_001243339|NP_001243344	-	-	-	-	-	-
2652526	43740578	10199	4383857	115494	GU280_gp01_nsp8	-	nsp8	MPHOSPH10	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	CT90|MPP10|MPP10P|PPP1R106	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.728559172	-	Average Spectral Counts: 2.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.728559172|SAINTexpress BFDR: 0.03	-	BIOGRID	P0DTD1	-	YP_009725304	O00566	-	NP_005782	-	-	-	-	-	-
2652527	43740578	6731	4383857	112609	GU280_gp01_nsp8	-	nsp8	SRP72	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	BMFF|BMFS1|HEL103	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.739540656	-	Average Spectral Counts: 33.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.739540656|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	O76094	V9HWK0	NP_001254651|NP_008878	-	-	-	-	-	-
2652528	43740578	11101	4383857	116282	GU280_gp01_nsp8	RP11-78A18.1	nsp8	ATE1	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	-	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.804292637	-	Average Spectral Counts: 8.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.804292637|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	O95260	B3KWA3|B4DK25|F5GXE4|B4E107	NP_001275664|NP_001275665|NP_001001976|NP_008972|NP_001275663	-	-	-	-	-	-
2652529	43740578	7468	4383857	113306	GU280_gp01_nsp8	RP11-262P20.3	nsp8	WHSC1	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	MMSET|NSD2|REIIBP|TRX5|WHS	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.864651959	-	Average Spectral Counts: 2|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.864651959|SAINTexpress BFDR: 0.05	-	BIOGRID	P0DTD1	-	YP_009725304	O96028	-	NP_015627|NP_579889|NP_579877|NP_579878|NP_579890|NP_001035889	-	-	-	-	-	-
2652530	43740578	6728	4383857	112606	GU280_gp01_nsp8	-	nsp8	SRP19	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	-	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.832502372	-	Average Spectral Counts: 12|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.832502372|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	P09132	A0A087WYR0	NP_001191128|NP_001191123|NP_003126|NP_001191122|NP_001191125	-	-	-	-	-	-
2652531	43740578	6729	4383857	112607	GU280_gp01_nsp8	-	nsp8	SRP54	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	-	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.755584148	-	Average Spectral Counts: 4|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.755584148|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	P61011	-	NP_001139754|NP_003127	-	-	-	-	-	-
2652532	43740578	64432	4383857	122180	GU280_gp01_nsp8	-	nsp8	MRPS25	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	MRP-S25|RPMS25	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.826437119	-	Average Spectral Counts: 4.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.826437119|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	P82663	-	NP_071942	-	-	-	-	-	-
2652533	43740578	1662	4383857	108027	GU280_gp01_nsp8	-	nsp8	DDX10	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	HRH-J8	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.755753594	-	Average Spectral Counts: 5.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.755753594|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	Q13206	-	NP_004389	-	-	-	-	-	-
2652534	43740578	51574	4383857	119619	GU280_gp01_nsp8	HDCMA18P	nsp8	LARP7	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	ALAZS|PIP7S	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.812479682	-	Average Spectral Counts: 12.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.812479682|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	Q4G0J3	-	NP_057732|NP_001253968|NP_056269	-	-	-	-	-	-
2652535	43740578	56257	4383857	121122	GU280_gp01_nsp8	-	nsp8	MEPCE	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	BCDIN3	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.790978117	-	Average Spectral Counts: 10.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.790978117|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	Q7L2J0	-	NP_062552|NP_001181921|NP_001181920|NP_001181919	-	-	-	-	-	-
2652536	43740578	25983	4383857	117466	GU280_gp01_nsp8	-	nsp8	NGDN	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	C14orf120|CANu1|LCP5|NGD|lpd-2	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.71407894	-	Average Spectral Counts: 3.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.71407894|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	Q8NEJ9	-	NP_001036100|NP_056329	-	-	-	-	-	-
2652537	43740578	11340	4383857	116468	GU280_gp01_nsp8	RP11-421P11.3	nsp8	EXOSC8	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	CIP3|EAP2|OIP2|PCH1C|RRP43|Rrp43p|bA421P11.3|p9	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.990898225	-	Average Spectral Counts: 3.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.990898225|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	Q96B26	-	NP_852480	-	-	-	-	-	-
2652538	43740578	79731	4383857	122846	GU280_gp01_nsp8	-	nsp8	NARS2	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_WCPV	SLM5|asnRS	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.78185035	-	Average Spectral Counts: 5.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.78185035|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725304	Q96I59	B3KPX5|Q9H5H1	NP_001230180|NP_078954	-	-	-	-	-	-
